0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
1.100000000000000000e+01
3.550000000000000000e+02
1.331000000000000000e+03
2.922000000000000000e+03
6.055000000000000000e+03
9.638000000000000000e+03
1.274700000000000000e+04
1.571200000000000000e+04
1.952500000000000000e+04
2.062800000000000000e+04
2.105500000000000000e+04
2.477300000000000000e+04
2.648400000000000000e+04
2.822700000000000000e+04
3.131500000000000000e+04
3.277600000000000000e+04
3.312600000000000000e+04
3.837400000000000000e+04
4.149900000000000000e+04
4.531100000000000000e+04
5.074400000000000000e+04
5.864500000000000000e+04
6.288400000000000000e+04
6.845900000000000000e+04
7.576000000000000000e+04
8.274300000000000000e+04
9.359800000000000000e+04
9.947900000000000000e+04
1.017330000000000000e+05
1.064530000000000000e+05
1.112350000000000000e+05
1.185300000000000000e+05
1.238610000000000000e+05
1.289840000000000000e+05
1.355700000000000000e+05
1.461940000000000000e+05
1.583450000000000000e+05
1.750250000000000000e+05
1.945270000000000000e+05
2.115640000000000000e+05
2.249980000000000000e+05
2.356080000000000000e+05
2.521600000000000000e+05
2.642440000000000000e+05
2.776780000000000000e+05
2.970980000000000000e+05
3.201940000000000000e+05
3.409670000000000000e+05
3.566280000000000000e+05
3.825020000000000000e+05
4.040640000000000000e+05
4.297240000000000000e+05
4.645480000000000000e+05
4.922320000000000000e+05
5.196890000000000000e+05
5.643110000000000000e+05
5.991320000000000000e+05
6.395440000000000000e+05
6.821360000000000000e+05
7.187550000000000000e+05
7.722530000000000000e+05
8.262110000000000000e+05
8.989390000000000000e+05
9.761470000000000000e+05
1.065523000000000000e+06
1.170524000000000000e+06
1.260712000000000000e+06
1.346588000000000000e+06
1.435964000000000000e+06
1.533592000000000000e+06
1.643496000000000000e+06
1.744399000000000000e+06
1.850461000000000000e+06
